ID,Scope,Level 1,Level 2,Level 3,Level 4,emission_source,Column Text,UOM,uom_wd,GHG,GHG_wd,emission_target_formula,GHG/Unit,GHG Conversion Factor 2023,valid_from,valid_to,region,region_wd
1_101_1024_15_2,Scope1,Fuels,Liquid fuels,Marine fuel oil,,Liquid_fuels_Marine_fuel_oil,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11951,CO2,kg CO2e of CO2,3113.99,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1024_15_3,Scope1,Fuels,Liquid fuels,Marine fuel oil,,Liquid_fuels_Marine_fuel_oil,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11952,CH4,kg CO2e of CH4,1.4224,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1024_15_4,Scope1,Fuels,Liquid fuels,Marine fuel oil,,Liquid_fuels_Marine_fuel_oil,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11953,N2O,kg CO2e of N2O,39.34094,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1024_8_1,Scope1,Fuels,Liquid fuels,Marine fuel oil,,Liquid_fuels_Marine_fuel_oil,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11954,CO2e,kg CO2e,3.10202,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1024_8_2,Scope1,Fuels,Liquid fuels,Marine fuel oil,,Liquid_fuels_Marine_fuel_oil,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11955,CO2,kg CO2e of CO2,3.06194,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1024_8_3,Scope1,Fuels,Liquid fuels,Marine fuel oil,,Liquid_fuels_Marine_fuel_oil,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11956,CH4,kg CO2e of CH4,0.0014,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1024_8_4,Scope1,Fuels,Liquid fuels,Marine fuel oil,,Liquid_fuels_Marine_fuel_oil,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11957,N2O,kg CO2e of N2O,0.03868,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1024_7_1,Scope1,Fuels,Liquid fuels,Marine fuel oil,,Liquid_fuels_Marine_fuel_oil,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11958,CO2e,kg CO2e,0.27869,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1024_7_2,Scope1,Fuels,Liquid fuels,Marine fuel oil,,Liquid_fuels_Marine_fuel_oil,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11959,CO2,kg CO2e of CO2,0.27509,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1024_7_3,Scope1,Fuels,Liquid fuels,Marine fuel oil,,Liquid_fuels_Marine_fuel_oil,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11960,CH4,kg CO2e of CH4,0.00012,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1024_7_4,Scope1,Fuels,Liquid fuels,Marine fuel oil,,Liquid_fuels_Marine_fuel_oil,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11961,N2O,kg CO2e of N2O,0.00348,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1024_6_1,Scope1,Fuels,Liquid fuels,Marine fuel oil,,Liquid_fuels_Marine_fuel_oil,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11962,CO2e,kg CO2e,0.26197,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1024_6_2,Scope1,Fuels,Liquid fuels,Marine fuel oil,,Liquid_fuels_Marine_fuel_oil,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11963,CO2,kg CO2e of CO2,0.25858,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1024_6_3,Scope1,Fuels,Liquid fuels,Marine fuel oil,,Liquid_fuels_Marine_fuel_oil,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11964,CH4,kg CO2e of CH4,0.00012,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1024_6_4,Scope1,Fuels,Liquid fuels,Marine fuel oil,,Liquid_fuels_Marine_fuel_oil,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11965,N2O,kg CO2e of N2O,0.00326,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1025_15_1,Scope1,Fuels,Solid fuels,Coal (industrial),,Solid_fuels_Coal_(industrial),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11966,CO2e,kg CO2e,2396.47994,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1025_15_2,Scope1,Fuels,Solid fuels,Coal (industrial),,Solid_fuels_Coal_(industrial),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11967,CO2,kg CO2e of CO2,2371.91,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1025_15_3,Scope1,Fuels,Solid fuels,Coal (industrial),,Solid_fuels_Coal_(industrial),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11968,CH4,kg CO2e of CH4,7.6384,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1025_15_4,Scope1,Fuels,Solid fuels,Coal (industrial),,Solid_fuels_Coal_(industrial),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11969,N2O,kg CO2e of N2O,16.93154,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1025_7_1,Scope1,Fuels,Solid fuels,Coal (industrial),,Solid_fuels_Coal_(industrial),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11970,CO2e,kg CO2e,0.3396,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1025_7_2,Scope1,Fuels,Solid fuels,Coal (industrial),,Solid_fuels_Coal_(industrial),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11971,CO2,kg CO2e of CO2,0.33611,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1025_7_3,Scope1,Fuels,Solid fuels,Coal (industrial),,Solid_fuels_Coal_(industrial),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11972,CH4,kg CO2e of CH4,0.00109,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1025_7_4,Scope1,Fuels,Solid fuels,Coal (industrial),,Solid_fuels_Coal_(industrial),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11973,N2O,kg CO2e of N2O,0.0024,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1025_6_1,Scope1,Fuels,Solid fuels,Coal (industrial),,Solid_fuels_Coal_(industrial),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11974,CO2e,kg CO2e,0.32262,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1025_6_2,Scope1,Fuels,Solid fuels,Coal (industrial),,Solid_fuels_Coal_(industrial),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11975,CO2,kg CO2e of CO2,0.31931,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1025_6_3,Scope1,Fuels,Solid fuels,Coal (industrial),,Solid_fuels_Coal_(industrial),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11976,CH4,kg CO2e of CH4,0.00103,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1025_6_4,Scope1,Fuels,Solid fuels,Coal (industrial),,Solid_fuels_Coal_(industrial),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11977,N2O,kg CO2e of N2O,0.00228,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1026_15_1,Scope1,Fuels,Solid fuels,Coal (electricity generation),,Solid_fuels_Coal_(electricity_generation),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11978,CO2e,kg CO2e,2199.33448,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1026_15_2,Scope1,Fuels,Solid fuels,Coal (electricity generation),,Solid_fuels_Coal_(electricity_generation),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11979,CO2,kg CO2e of CO2,2187.44,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1026_15_3,Scope1,Fuels,Solid fuels,Coal (electricity generation),,Solid_fuels_Coal_(electricity_generation),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11980,CH4,kg CO2e of CH4,0.672,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1026_15_4,Scope1,Fuels,Solid fuels,Coal (electricity generation),,Solid_fuels_Coal_(electricity_generation),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11981,N2O,kg CO2e of N2O,11.22248,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1026_7_1,Scope1,Fuels,Solid fuels,Coal (electricity generation),,Solid_fuels_Coal_(electricity_generation),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11982,CO2e,kg CO2e,0.33407,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1026_7_2,Scope1,Fuels,Solid fuels,Coal (electricity generation),,Solid_fuels_Coal_(electricity_generation),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11983,CO2,kg CO2e of CO2,0.33229,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1026_7_3,Scope1,Fuels,Solid fuels,Coal (electricity generation),,Solid_fuels_Coal_(electricity_generation),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11984,CH4,kg CO2e of CH4,0.0001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1026_7_4,Scope1,Fuels,Solid fuels,Coal (electricity generation),,Solid_fuels_Coal_(electricity_generation),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11985,N2O,kg CO2e of N2O,0.00168,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1026_6_1,Scope1,Fuels,Solid fuels,Coal (electricity generation),,Solid_fuels_Coal_(electricity_generation),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11986,CO2e,kg CO2e,0.31737,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1026_6_2,Scope1,Fuels,Solid fuels,Coal (electricity generation),,Solid_fuels_Coal_(electricity_generation),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11987,CO2,kg CO2e of CO2,0.31568,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1026_6_3,Scope1,Fuels,Solid fuels,Coal (electricity generation),,Solid_fuels_Coal_(electricity_generation),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11988,CH4,kg CO2e of CH4,0.0001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1026_6_4,Scope1,Fuels,Solid fuels,Coal (electricity generation),,Solid_fuels_Coal_(electricity_generation),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11989,N2O,kg CO2e of N2O,0.00159,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1027_15_1,Scope1,Fuels,Solid fuels,Coal (domestic),,Solid_fuels_Coal_(domestic),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11990,CO2e,kg CO2e,2904.95234,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1027_15_2,Scope1,Fuels,Solid fuels,Coal (domestic),,Solid_fuels_Coal_(domestic),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11991,CO2,kg CO2e of CO2,2632,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1027_15_3,Scope1,Fuels,Solid fuels,Coal (domestic),,Solid_fuels_Coal_(domestic),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11992,CH4,kg CO2e of CH4,240.352,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1027_15_4,Scope1,Fuels,Solid fuels,Coal (domestic),,Solid_fuels_Coal_(domestic),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11993,N2O,kg CO2e of N2O,32.60034,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1027_7_1,Scope1,Fuels,Solid fuels,Coal (domestic),,Solid_fuels_Coal_(domestic),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11994,CO2e,kg CO2e,0.36549,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1027_7_2,Scope1,Fuels,Solid fuels,Coal (domestic),,Solid_fuels_Coal_(domestic),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11995,CO2,kg CO2e of CO2,0.33115,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1027_7_3,Scope1,Fuels,Solid fuels,Coal (domestic),,Solid_fuels_Coal_(domestic),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11996,CH4,kg CO2e of CH4,0.03024,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1027_7_4,Scope1,Fuels,Solid fuels,Coal (domestic),,Solid_fuels_Coal_(domestic),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11997,N2O,kg CO2e of N2O,0.0041,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1027_6_1,Scope1,Fuels,Solid fuels,Coal (domestic),,Solid_fuels_Coal_(domestic),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11998,CO2e,kg CO2e,0.34721,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1027_6_2,Scope1,Fuels,Solid fuels,Coal (domestic),,Solid_fuels_Coal_(domestic),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11999,CO2,kg CO2e of CO2,0.31459,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1027_6_3,Scope1,Fuels,Solid fuels,Coal (domestic),,Solid_fuels_Coal_(domestic),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q12000,CH4,kg CO2e of CH4,0.02873,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1027_6_4,Scope1,Fuels,Solid fuels,Coal (domestic),,Solid_fuels_Coal_(domestic),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q12001,N2O,kg CO2e of N2O,0.00389,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1028_15_1,Scope1,Fuels,Solid fuels,Coking coal,,Solid_fuels_Coking_coal,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q12002,CO2e,kg CO2e,3164.65002,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1028_15_2,Scope1,Fuels,Solid fuels,Coking coal,,Solid_fuels_Coking_coal,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q12003,CO2,kg CO2e of CO2,3144.16,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1028_15_3,Scope1,Fuels,Solid fuels,Coking coal,,Solid_fuels_Coking_coal,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q12004,CH4,kg CO2e of CH4,8.4672,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1028_15_4,Scope1,Fuels,Solid fuels,Coking coal,,Solid_fuels_Coking_coal,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q12005,N2O,kg CO2e of N2O,12.02282,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1028_7_1,Scope1,Fuels,Solid fuels,Coking coal,,Solid_fuels_Coking_coal,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q12006,CO2e,kg CO2e,0.37675,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1028_7_2,Scope1,Fuels,Solid fuels,Coking coal,,Solid_fuels_Coking_coal,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q12007,CO2,kg CO2e of CO2,0.37431,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1028_7_3,Scope1,Fuels,Solid fuels,Coking coal,,Solid_fuels_Coking_coal,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q12008,CH4,kg CO2e of CH4,0.00101,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1028_7_4,Scope1,Fuels,Solid fuels,Coking coal,,Solid_fuels_Coking_coal,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q12009,N2O,kg CO2e of N2O,0.00143,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1028_6_1,Scope1,Fuels,Solid fuels,Coking coal,,Solid_fuels_Coking_coal,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q12010,CO2e,kg CO2e,0.3579,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1028_6_2,Scope1,Fuels,Solid fuels,Coking coal,,Solid_fuels_Coking_coal,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q12011,CO2,kg CO2e of CO2,0.35559,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1028_6_3,Scope1,Fuels,Solid fuels,Coking coal,,Solid_fuels_Coking_coal,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q12012,CH4,kg CO2e of CH4,0.00095,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1028_6_4,Scope1,Fuels,Solid fuels,Coking coal,,Solid_fuels_Coking_coal,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q12013,N2O,kg CO2e of N2O,0.00136,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1029_15_1,Scope1,Fuels,Solid fuels,Petroleum coke,,Solid_fuels_Petroleum_coke,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q12014,CO2e,kg CO2e,3386.57168,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1029_15_2,Scope1,Fuels,Solid fuels,Petroleum coke,,Solid_fuels_Petroleum_coke,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q12015,CO2,kg CO2e of CO2,3377.05,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1029_15_3,Scope1,Fuels,Solid fuels,Petroleum coke,,Solid_fuels_Petroleum_coke,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q12016,CH4,kg CO2e of CH4,3.8304,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1029_15_4,Scope1,Fuels,Solid fuels,Petroleum coke,,Solid_fuels_Petroleum_coke,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q12017,N2O,kg CO2e of N2O,5.69128,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1029_7_1,Scope1,Fuels,Solid fuels,Petroleum coke,,Solid_fuels_Petroleum_coke,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q12018,CO2e,kg CO2e,0.35887,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_102_1029_7_2,Scope1,Fuels,Solid fuels,Petroleum coke,,Solid_fuels_Petroleum_coke,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q12019,CO2,kg CO2e of CO2,0.35786,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
