id,Scope,Level 1,Level 2,Level 3,Level 4,emission_source,Column Text,UOM,uom_wd,GHG,GHG_wd,emission_target,emission_target_wd,emission_target_formula,GHG Conversion Factor 2022,valid_from,valid_to,region,region_wd
4784,Scope3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,HGV_refrigerated_(all_diesel)_Articulated_(>33t),100% Laden,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,1.23754,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4785,Scope3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,HGV_refrigerated_(all_diesel)_Articulated_(>33t),100% Laden,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00013,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4786,Scope3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,HGV_refrigerated_(all_diesel)_Articulated_(>33t),100% Laden,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.01617,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4787,Scope3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,HGV_refrigerated_(all_diesel)_Articulated_(>33t),Average laden,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,1.07563,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4788,Scope3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,HGV_refrigerated_(all_diesel)_Articulated_(>33t),Average laden,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,1.05933,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4789,Scope3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,HGV_refrigerated_(all_diesel)_Articulated_(>33t),Average laden,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00013,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4790,Scope3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,HGV_refrigerated_(all_diesel)_Articulated_(>33t),Average laden,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.01617,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4791,Scope3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,HGV_refrigerated_(all_diesel)_Articulated_(>33t),0% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,1.22119,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4792,Scope3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,HGV_refrigerated_(all_diesel)_Articulated_(>33t),0% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,1.19497,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4793,Scope3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,HGV_refrigerated_(all_diesel)_Articulated_(>33t),0% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.0002,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4794,Scope3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,HGV_refrigerated_(all_diesel)_Articulated_(>33t),0% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.02602,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4795,Scope3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,HGV_refrigerated_(all_diesel)_Articulated_(>33t),50% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,1.61952,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4796,Scope3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,HGV_refrigerated_(all_diesel)_Articulated_(>33t),50% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,1.5933,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4797,Scope3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,HGV_refrigerated_(all_diesel)_Articulated_(>33t),50% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.0002,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4798,Scope3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,HGV_refrigerated_(all_diesel)_Articulated_(>33t),50% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.02602,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4799,Scope3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,HGV_refrigerated_(all_diesel)_Articulated_(>33t),100% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,2.01784,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4800,Scope3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,HGV_refrigerated_(all_diesel)_Articulated_(>33t),100% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,1.99162,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4801,Scope3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,HGV_refrigerated_(all_diesel)_Articulated_(>33t),100% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.0002,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4802,Scope3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,HGV_refrigerated_(all_diesel)_Articulated_(>33t),100% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.02602,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4803,Scope3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,HGV_refrigerated_(all_diesel)_Articulated_(>33t),Average laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,1.73105,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4804,Scope3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,HGV_refrigerated_(all_diesel)_Articulated_(>33t),Average laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,1.70483,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4805,Scope3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,HGV_refrigerated_(all_diesel)_Articulated_(>33t),Average laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.0002,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4806,Scope3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),,HGV_refrigerated_(all_diesel)_Articulated_(>33t),Average laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.02602,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4807,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,50% Laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,0.11186,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4808,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,50% Laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.11006,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4809,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,50% Laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00001,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4810,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,50% Laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.00179,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4811,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,100% Laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,0.06962,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4812,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,100% Laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.06872,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4813,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,100% Laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00001,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4814,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,100% Laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.00089,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4815,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,Average laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,0.09429,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4816,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,Average laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.09285,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4817,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,Average laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00001,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4818,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,Average laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.00143,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4819,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,0% Laden,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,0.75829,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4820,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,0% Laden,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.7421,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4821,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,0% Laden,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00013,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4822,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,0% Laden,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.01606,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4823,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,50% Laden,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,1.00314,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4824,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,50% Laden,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.98695,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4825,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,50% Laden,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00013,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4826,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,50% Laden,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.01606,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4827,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,100% Laden,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,1.248,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4828,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,100% Laden,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,1.23181,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4829,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,100% Laden,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00013,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4830,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,100% Laden,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.01606,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4831,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,Average laden,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,1.06854,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4832,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,Average laden,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,1.05235,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4833,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,Average laden,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00013,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4834,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,Average laden,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.01606,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4835,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,0% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,1.22034,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4836,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,0% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,1.19429,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4837,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,0% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.0002,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4838,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,0% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.02585,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4839,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,50% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,1.6144,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4840,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,50% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,1.58835,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4841,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,50% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.0002,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4842,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,50% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.02585,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4843,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,100% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,2.00845,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4844,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,100% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,1.9824,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4845,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,100% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.0002,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4846,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,100% Laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.02585,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4847,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,Average laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,1.71964,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4848,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,Average laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,1.69359,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4849,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,Average laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.0002,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4850,Scope3,Freighting goods,HGV refrigerated (all diesel),All artics,,HGV_refrigerated_(all_diesel)_All_artics,Average laden,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.02585,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4851,Scope3,Freighting goods,HGV refrigerated (all diesel),All HGVs,,HGV_refrigerated_(all_diesel)_All_HGVs,50% Laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,0.14208,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
