id,id_original,Scope,Level 1,Level 2,Level 3,Level 4,emission_source,Column Text,UOM,uom_wd,GHG,GHG_wd,emission_target,emission_target_wd,emission_target_formula,GHG/Unit,GHG Conversion Factor 2023,valid_from,valid_to,region,region_wd
441,1_102_1028_6_1,Scope1,Fuels,Solid fuels,Coking coal,,Solid_fuels_Coking_coal,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.3579,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
442,1_102_1028_6_2,Scope1,Fuels,Solid fuels,Coking coal,,Solid_fuels_Coking_coal,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.35559,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
443,1_102_1028_6_3,Scope1,Fuels,Solid fuels,Coking coal,,Solid_fuels_Coking_coal,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00095,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
444,1_102_1028_6_4,Scope1,Fuels,Solid fuels,Coking coal,,Solid_fuels_Coking_coal,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00136,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
445,1_102_1029_15_1,Scope1,Fuels,Solid fuels,Petroleum coke,,Solid_fuels_Petroleum_coke,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,3386.57168,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
446,1_102_1029_15_2,Scope1,Fuels,Solid fuels,Petroleum coke,,Solid_fuels_Petroleum_coke,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,3377.05,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
447,1_102_1029_15_3,Scope1,Fuels,Solid fuels,Petroleum coke,,Solid_fuels_Petroleum_coke,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,3.8304,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
448,1_102_1029_15_4,Scope1,Fuels,Solid fuels,Petroleum coke,,Solid_fuels_Petroleum_coke,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,5.69128,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
449,1_102_1029_7_1,Scope1,Fuels,Solid fuels,Petroleum coke,,Solid_fuels_Petroleum_coke,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.35887,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
450,1_102_1029_7_2,Scope1,Fuels,Solid fuels,Petroleum coke,,Solid_fuels_Petroleum_coke,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.35786,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
451,1_102_1029_7_3,Scope1,Fuels,Solid fuels,Petroleum coke,,Solid_fuels_Petroleum_coke,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.0004,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
452,1_102_1029_7_4,Scope1,Fuels,Solid fuels,Petroleum coke,,Solid_fuels_Petroleum_coke,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.0006,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
453,1_102_1029_6_1,Scope1,Fuels,Solid fuels,Petroleum coke,,Solid_fuels_Petroleum_coke,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.34092,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
454,1_102_1029_6_2,Scope1,Fuels,Solid fuels,Petroleum coke,,Solid_fuels_Petroleum_coke,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.33997,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
455,1_102_1029_6_3,Scope1,Fuels,Solid fuels,Petroleum coke,,Solid_fuels_Petroleum_coke,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00038,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
456,1_102_1029_6_4,Scope1,Fuels,Solid fuels,Petroleum coke,,Solid_fuels_Petroleum_coke,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00057,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
457,1_102_1030_15_1,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Solid_fuels_Coal_(electricity_generation__home_produced_coal_only),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,2195.8967,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
458,1_102_1030_15_2,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Solid_fuels_Coal_(electricity_generation__home_produced_coal_only),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,2184.02,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
459,1_102_1030_15_3,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Solid_fuels_Coal_(electricity_generation__home_produced_coal_only),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.672,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
460,1_102_1030_15_4,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Solid_fuels_Coal_(electricity_generation__home_produced_coal_only),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,11.2047,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
461,1_102_1030_7_1,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Solid_fuels_Coal_(electricity_generation__home_produced_coal_only),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.33407,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
462,1_102_1030_7_2,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Solid_fuels_Coal_(electricity_generation__home_produced_coal_only),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.33229,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
463,1_102_1030_7_3,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Solid_fuels_Coal_(electricity_generation__home_produced_coal_only),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.0001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
464,1_102_1030_7_4,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Solid_fuels_Coal_(electricity_generation__home_produced_coal_only),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00168,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
465,1_102_1030_6_1,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Solid_fuels_Coal_(electricity_generation__home_produced_coal_only),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.31737,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
466,1_102_1030_6_2,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Solid_fuels_Coal_(electricity_generation__home_produced_coal_only),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.31568,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
467,1_102_1030_6_3,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Solid_fuels_Coal_(electricity_generation__home_produced_coal_only),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.0001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
468,1_102_1030_6_4,Scope1,Fuels,Solid fuels,Coal (electricity generation - home produced coal only),,Solid_fuels_Coal_(electricity_generation__home_produced_coal_only),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00159,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
469,2_103_1031_8_1,Scope1,Bioenergy,Biofuel,Bioethanol,,Biofuel_Bioethanol,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.00901,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
470,2_103_1031_2_1,Scope1,Bioenergy,Biofuel,Bioethanol,,Biofuel_Bioethanol,,gigajoule,http://www.wikidata.org/entity/Q53393868,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.42339,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
471,2_103_1031_3_1,Scope1,Bioenergy,Biofuel,Bioethanol,,Biofuel_Bioethanol,,kilogram,http://www.wikidata.org/entity/Q11570,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.01135,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
472,2_103_1032_8_1,Scope1,Bioenergy,Biofuel,Biodiesel ME,,Biofuel_Biodiesel_ME,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.16751,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
473,2_103_1032_2_1,Scope1,Bioenergy,Biofuel,Biodiesel ME,,Biofuel_Biodiesel_ME,,gigajoule,http://www.wikidata.org/entity/Q53393868,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,5.05961,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
474,2_103_1032_3_1,Scope1,Bioenergy,Biofuel,Biodiesel ME,,Biofuel_Biodiesel_ME,,kilogram,http://www.wikidata.org/entity/Q11570,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.18822,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
475,2_103_1033_2_1,Scope1,Bioenergy,Biofuel,Biomethane (compressed),,Biofuel_Biomethane_(compressed),,gigajoule,http://www.wikidata.org/entity/Q53393868,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.10625,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
476,2_103_1033_3_1,Scope1,Bioenergy,Biofuel,Biomethane (compressed),,Biofuel_Biomethane_(compressed),,kilogram,http://www.wikidata.org/entity/Q11570,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.00521,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
477,2_103_1034_8_1,Scope1,Bioenergy,Biofuel,Biodiesel ME (from used cooking oil),,Biofuel_Biodiesel_ME_(from_used_cooking_oil),,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.16751,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
478,2_103_1034_2_1,Scope1,Bioenergy,Biofuel,Biodiesel ME (from used cooking oil),,Biofuel_Biodiesel_ME_(from_used_cooking_oil),,gigajoule,http://www.wikidata.org/entity/Q53393868,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,5.05961,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
479,2_103_1034_3_1,Scope1,Bioenergy,Biofuel,Biodiesel ME (from used cooking oil),,Biofuel_Biodiesel_ME_(from_used_cooking_oil),,kilogram,http://www.wikidata.org/entity/Q11570,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.18822,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
480,2_103_1035_8_1,Scope1,Bioenergy,Biofuel,Biodiesel ME (from tallow),,Biofuel_Biodiesel_ME_(from_tallow),,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.16751,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
481,2_103_1035_2_1,Scope1,Bioenergy,Biofuel,Biodiesel ME (from tallow),,Biofuel_Biodiesel_ME_(from_tallow),,gigajoule,http://www.wikidata.org/entity/Q53393868,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,5.05961,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
482,2_103_1035_3_1,Scope1,Bioenergy,Biofuel,Biodiesel ME (from tallow),,Biofuel_Biodiesel_ME_(from_tallow),,kilogram,http://www.wikidata.org/entity/Q11570,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.18822,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
483,2_103_1036_8_1,Scope1,Bioenergy,Biofuel,Biodiesel HVO,,Biofuel_Biodiesel_HVO,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.03558,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
484,2_103_1036_2_1,Scope1,Bioenergy,Biofuel,Biodiesel HVO,,Biofuel_Biodiesel_HVO,,gigajoule,http://www.wikidata.org/entity/Q53393868,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,1.03677,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
485,2_103_1036_3_1,Scope1,Bioenergy,Biofuel,Biodiesel HVO,,Biofuel_Biodiesel_HVO,,kilogram,http://www.wikidata.org/entity/Q11570,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.04562,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
486,2_103_1037_8_1,Scope1,Bioenergy,Biofuel,Biopropane,,Biofuel_Biopropane,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.00214,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
487,2_103_1037_2_1,Scope1,Bioenergy,Biofuel,Biopropane,,Biofuel_Biopropane,,gigajoule,http://www.wikidata.org/entity/Q53393868,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.08952,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
488,2_103_1037_3_1,Scope1,Bioenergy,Biofuel,Biopropane,,Biofuel_Biopropane,,kilogram,http://www.wikidata.org/entity/Q11570,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.00415,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
489,2_103_1038_8_1,Scope1,Bioenergy,Biofuel,Development diesel,,Biofuel_Development_diesel,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.03703,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
490,2_103_1038_2_1,Scope1,Bioenergy,Biofuel,Development diesel,,Biofuel_Development_diesel,,gigajoule,http://www.wikidata.org/entity/Q53393868,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,1.03677,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
491,2_103_1038_3_1,Scope1,Bioenergy,Biofuel,Development diesel,,Biofuel_Development_diesel,,kilogram,http://www.wikidata.org/entity/Q11570,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.04462,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
492,2_103_1039_8_1,Scope1,Bioenergy,Biofuel,Development petrol,,Biofuel_Development_petrol,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.01405,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
493,2_103_1039_2_1,Scope1,Bioenergy,Biofuel,Development petrol,,Biofuel_Development_petrol,,gigajoule,http://www.wikidata.org/entity/Q53393868,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.42339,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
494,2_103_1039_3_1,Scope1,Bioenergy,Biofuel,Development petrol,,Biofuel_Development_petrol,,kilogram,http://www.wikidata.org/entity/Q11570,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.01889,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
495,2_103_1040_8_1,Scope1,Bioenergy,Biofuel,Off road biodiesel,,Biofuel_Off_road_biodiesel,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.16751,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
