id,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,emission_source,UOM,UOM_wd,GHG/Unit,emission_target_formula,emission_target,emission_target_wd,GHG,GHG_wd,valid_from,valid_to,region,region_wd,GWP,Value 2023,GWP_id,Conversion Factor 2023
31_307_3019_9_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Battery Electric Vehicle,Managed_cars_(by_market_segment)_Upper_medium,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,273.0,1.3029476116721612e-06,n2o_co2e_2022,0.0003557046979865
31_307_3020_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Diesel,Managed_cars_(by_market_segment)_Executive,km,https://www.wikidata.org/wiki/Q828224,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,0.1730964488805369,,0.1730964488805369
31_307_3020_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Diesel,Managed_cars_(by_market_segment)_Executive,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.17142,co2_co2e_2022,0.17142
31_307_3020_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Diesel,Managed_cars_(by_market_segment)_Executive,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,27.9,1.661935483870968e-07,ch4_co2e_2022,4.6368e-06
31_307_3020_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Diesel,Managed_cars_(by_market_segment)_Executive,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,273.0,6.12385377486044e-06,n2o_co2e_2022,0.0016718120805369
31_307_3021_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Petrol,Managed_cars_(by_market_segment)_Executive,km,https://www.wikidata.org/wiki/Q828224,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,0.2123185342281879,,0.2123185342281879
31_307_3021_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Petrol,Managed_cars_(by_market_segment)_Executive,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.21164,co2_co2e_2022,0.21164
31_307_3021_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Petrol,Managed_cars_(by_market_segment)_Executive,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,27.9,1.2845878136200718e-05,ch4_co2e_2022,0.0003584
31_307_3021_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Petrol,Managed_cars_(by_market_segment)_Executive,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,273.0,1.1726528505051284e-06,n2o_co2e_2022,0.0003201342281879
31_307_3022_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Unknown,Managed_cars_(by_market_segment)_Executive,km,https://www.wikidata.org/wiki/Q828224,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,0.182641277852349,,0.182641277852349
31_307_3022_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Unknown,Managed_cars_(by_market_segment)_Executive,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.1812,co2_co2e_2022,0.1812
31_307_3022_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Unknown,Managed_cars_(by_market_segment)_Executive,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,27.9,3.21146953405018e-06,ch4_co2e_2022,8.960000000000001e-05
31_307_3022_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Unknown,Managed_cars_(by_market_segment)_Executive,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,273.0,4.951200924354945e-06,n2o_co2e_2022,0.0013516778523489
31_307_3023_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,Managed_cars_(by_market_segment)_Executive,km,https://www.wikidata.org/wiki/Q828224,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,0.0888617973154362,,0.0888617973154362
31_307_3023_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,Managed_cars_(by_market_segment)_Executive,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.08815,co2_co2e_2022,0.08815
31_307_3023_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,Managed_cars_(by_market_segment)_Executive,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,27.9,1.2444444444444445e-05,ch4_co2e_2022,0.0003472
31_307_3023_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,Managed_cars_(by_market_segment)_Executive,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,273.0,1.3355213019641025e-06,n2o_co2e_2022,0.0003645973154362
31_307_3024_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Battery Electric Vehicle,Managed_cars_(by_market_segment)_Executive,km,https://www.wikidata.org/wiki/Q828224,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,0.0500662563758389,,0.0500662563758389
31_307_3024_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Battery Electric Vehicle,Managed_cars_(by_market_segment)_Executive,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.04956,co2_co2e_2022,0.04956
31_307_3024_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Battery Electric Vehicle,Managed_cars_(by_market_segment)_Executive,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,27.9,7.627240143369176e-06,ch4_co2e_2022,0.0002128
31_307_3024_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Battery Electric Vehicle,Managed_cars_(by_market_segment)_Executive,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,273.0,1.0749317796296702e-06,n2o_co2e_2022,0.0002934563758389
31_307_3020_9_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Diesel,Managed_cars_(by_market_segment)_Executive,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,0.2785856630872483,,0.2785856630872483
31_307_3020_9_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Diesel,Managed_cars_(by_market_segment)_Executive,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.27588,co2_co2e_2022,0.27588
31_307_3020_9_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Diesel,Managed_cars_(by_market_segment)_Executive,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,27.9,4.014336917562724e-07,ch4_co2e_2022,1.12e-05
31_307_3020_9_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Diesel,Managed_cars_(by_market_segment)_Executive,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,273.0,9.869828158418681e-06,n2o_co2e_2022,0.0026944630872483
31_307_3021_9_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Petrol,Managed_cars_(by_market_segment)_Executive,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,0.3416869718120805,,0.3416869718120805
31_307_3021_9_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Petrol,Managed_cars_(by_market_segment)_Executive,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.3406,co2_co2e_2022,0.3406
31_307_3021_9_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Petrol,Managed_cars_(by_market_segment)_Executive,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,27.9,2.0473118279569894e-05,ch4_co2e_2022,0.0005712
31_307_3021_9_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Petrol,Managed_cars_(by_market_segment)_Executive,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,273.0,1.8892740369249084e-06,n2o_co2e_2022,0.0005157718120805
31_307_3022_9_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Unknown,Managed_cars_(by_market_segment)_Executive,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,0.2939342912751678,,0.2939342912751678
31_307_3022_9_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Unknown,Managed_cars_(by_market_segment)_Executive,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.29161,co2_co2e_2022,0.29161
31_307_3022_9_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Unknown,Managed_cars_(by_market_segment)_Executive,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,27.9,5.218637992831541e-06,ch4_co2e_2022,0.0001456
31_307_3022_9_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Unknown,Managed_cars_(by_market_segment)_Executive,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,273.0,7.980554121493405e-06,n2o_co2e_2022,0.0021786912751677
31_307_3023_9_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,Managed_cars_(by_market_segment)_Executive,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,0.1430057127516778,,0.1430057127516778
31_307_3023_9_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,Managed_cars_(by_market_segment)_Executive,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.14187,co2_co2e_2022,0.14187
31_307_3023_9_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,Managed_cars_(by_market_segment)_Executive,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,27.9,1.9670250896057348e-05,ch4_co2e_2022,0.0005488
31_307_3023_9_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,Managed_cars_(by_market_segment)_Executive,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,273.0,2.1498635592593403e-06,n2o_co2e_2022,0.0005869127516778
31_307_3024_9_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Battery Electric Vehicle,Managed_cars_(by_market_segment)_Executive,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,0.0805785087248322,,0.0805785087248322
31_307_3024_9_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Battery Electric Vehicle,Managed_cars_(by_market_segment)_Executive,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.07976,co2_co2e_2022,0.07976
31_307_3024_9_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Battery Electric Vehicle,Managed_cars_(by_market_segment)_Executive,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,27.9,1.2444444444444445e-05,ch4_co2e_2022,0.0003472
31_307_3024_9_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Executive,,Battery Electric Vehicle,Managed_cars_(by_market_segment)_Executive,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,273.0,1.7264055854659341e-06,n2o_co2e_2022,0.0004713087248322
31_307_3025_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Diesel,Managed_cars_(by_market_segment)_Luxury,km,https://www.wikidata.org/wiki/Q828224,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,0.2111964488805369,,0.2111964488805369
31_307_3025_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Diesel,Managed_cars_(by_market_segment)_Luxury,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.20952,co2_co2e_2022,0.20952
31_307_3025_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Diesel,Managed_cars_(by_market_segment)_Luxury,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,27.9,1.661935483870968e-07,ch4_co2e_2022,4.6368e-06
31_307_3025_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Diesel,Managed_cars_(by_market_segment)_Luxury,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,273.0,6.12385377486044e-06,n2o_co2e_2022,0.0016718120805369
31_307_3026_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Petrol,Managed_cars_(by_market_segment)_Luxury,km,https://www.wikidata.org/wiki/Q828224,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,0.3180885342281879,,0.3180885342281879
31_307_3026_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Petrol,Managed_cars_(by_market_segment)_Luxury,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.31741,co2_co2e_2022,0.31741
31_307_3026_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Petrol,Managed_cars_(by_market_segment)_Luxury,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,27.9,1.2845878136200718e-05,ch4_co2e_2022,0.0003584
31_307_3026_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Petrol,Managed_cars_(by_market_segment)_Luxury,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,273.0,1.1726528505051284e-06,n2o_co2e_2022,0.0003201342281879
31_307_3027_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Unknown,Managed_cars_(by_market_segment)_Luxury,km,https://www.wikidata.org/wiki/Q828224,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,0.2598695436241611,,0.2598695436241611
31_307_3027_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Unknown,Managed_cars_(by_market_segment)_Luxury,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.25867,co2_co2e_2022,0.25867
31_307_3027_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Luxury,,Unknown,Managed_cars_(by_market_segment)_Luxury,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,27.9,6.021505376344086e-06,ch4_co2e_2022,0.000168
