id,Scope,Level 1,Level 2,Level 3,Level 4,emission_source,Column Text,UOM simple,uom_wd,UOM,GHG,GHG_wd,emission_target,emission_target_wd,Lookup,GHG Conversion Factor 2021,valid_from,valid_to,region_wd
63,Scope1,Fuels,Gaseous fuels,LPG,,Gaseous_fuels_LPG,Tonnes,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,LPG tonnes,2935.18,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
64,Scope1,Fuels,Gaseous fuels,LPG,,Gaseous_fuels_LPG,Tonnes,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,LPG tonnes,1.83,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
65,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Energy - Gross CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Gross CV),kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Natural gas kWh (Gross CV),0.18316,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
66,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Energy - Gross CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Gross CV),kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Natural gas kWh (Gross CV),0.00025,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
67,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Energy - Gross CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Gross CV),kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Natural gas kWh (Gross CV),0.18282,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
68,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Energy - Gross CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Gross CV),kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Natural gas kWh (Gross CV),0.0001,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
69,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Energy - Net CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Net CV),kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Natural gas kWh (Net CV),0.20297,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
70,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Energy - Net CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Net CV),kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Natural gas kWh (Net CV),0.00028,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
71,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Energy - Net CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Net CV),kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Natural gas kWh (Net CV),0.20258,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
72,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Energy - Net CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Net CV),kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Natural gas kWh (Net CV),0.00011,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
73,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Volume,cubic metre,https://www.wikidata.org/wiki/Q25517,cubic metres,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Natural gas cubic metres,2.02135,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
74,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Volume,cubic metre,https://www.wikidata.org/wiki/Q25517,cubic metres,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Natural gas cubic metres,0.00274,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
75,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Volume,cubic metre,https://www.wikidata.org/wiki/Q25517,cubic metres,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Natural gas cubic metres,2.01754,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
76,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Volume,cubic metre,https://www.wikidata.org/wiki/Q25517,cubic metres,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Natural gas cubic metres,0.00107,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
77,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Tonnes,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Natural gas tonnes,2538.48,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
78,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Tonnes,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Natural gas tonnes,3.44,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
79,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Tonnes,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Natural gas tonnes,2533.69,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
80,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Tonnes,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Natural gas tonnes,1.34,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
81,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Energy - Gross CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Gross CV),kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Other petroleum gas kWh (Gross CV),0.18324,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
82,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Energy - Gross CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Gross CV),kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Other petroleum gas kWh (Gross CV),0.00008,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
83,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Energy - Gross CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Gross CV),kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Other petroleum gas kWh (Gross CV),0.18305,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
84,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Energy - Gross CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Gross CV),kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Other petroleum gas kWh (Gross CV),0.0001,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
85,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Energy - Net CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Net CV),kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Other petroleum gas kWh (Net CV),0.19917,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
86,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Energy - Net CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Net CV),kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Other petroleum gas kWh (Net CV),0.00009,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
87,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Energy - Net CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Net CV),kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Other petroleum gas kWh (Net CV),0.19897,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
88,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Energy - Net CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Net CV),kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Other petroleum gas kWh (Net CV),0.00011,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
89,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Volume,litre,https://www.wikidata.org/wiki/Q11582,litres,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Other petroleum gas litres,0.94441,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
90,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Volume,litre,https://www.wikidata.org/wiki/Q11582,litres,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Other petroleum gas litres,0.00043,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
91,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Volume,litre,https://www.wikidata.org/wiki/Q11582,litres,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Other petroleum gas litres,0.94348,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
92,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Volume,litre,https://www.wikidata.org/wiki/Q11582,litres,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Other petroleum gas litres,0.00051,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
93,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Tonnes,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Other petroleum gas tonnes,2578.25,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
94,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Tonnes,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Other petroleum gas tonnes,1.17,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
95,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Tonnes,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Other petroleum gas tonnes,2575.7,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
96,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Tonnes,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Other petroleum gas tonnes,1.39,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
97,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Energy - Gross CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Gross CV),kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Propane kWh (Gross CV),0.21411,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
98,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Energy - Gross CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Gross CV),kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Propane kWh (Gross CV),0.00016,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
99,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Energy - Gross CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Gross CV),kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Propane kWh (Gross CV),0.21381,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
100,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Energy - Gross CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Gross CV),kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Propane kWh (Gross CV),0.00013,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
101,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Energy - Net CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Net CV),kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Propane kWh (Net CV),0.23257,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
102,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Energy - Net CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Net CV),kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Propane kWh (Net CV),0.00018,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
103,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Energy - Net CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Net CV),kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Propane kWh (Net CV),0.23225,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
104,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Energy - Net CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Net CV),kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Propane kWh (Net CV),0.00014,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
105,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Volume,litre,https://www.wikidata.org/wiki/Q11582,litres,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Propane litres,1.54354,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
106,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Volume,litre,https://www.wikidata.org/wiki/Q11582,litres,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Propane litres,0.00119,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
107,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Volume,litre,https://www.wikidata.org/wiki/Q11582,litres,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Propane litres,1.5414,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
108,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Volume,litre,https://www.wikidata.org/wiki/Q11582,litres,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Propane litres,0.00095,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
109,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Tonnes,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Propane tonnes,2997.55,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
110,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Tonnes,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Propane tonnes,2.31,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
111,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Tonnes,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Propane tonnes,2993.4,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
112,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Tonnes,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Propane tonnes,1.85,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
113,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Energy - Gross CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Gross CV),kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Aviation spirit kWh (Gross CV),0.24375,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
114,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Energy - Gross CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Gross CV),kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Aviation spirit kWh (Gross CV),0.00269,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
115,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Energy - Gross CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Gross CV),kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Aviation spirit kWh (Gross CV),0.23878,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
116,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Energy - Gross CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Gross CV),kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Aviation spirit kWh (Gross CV),0.00228,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
117,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Energy - Net CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Net CV),kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Aviation spirit kWh (Net CV),0.25658,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
118,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Energy - Net CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Net CV),kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Aviation spirit kWh (Net CV),0.00284,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
119,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Energy - Net CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Net CV),kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Aviation spirit kWh (Net CV),0.25135,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
120,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Energy - Net CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Net CV),kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Aviation spirit kWh (Net CV),0.00239,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
121,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Volume,litre,https://www.wikidata.org/wiki/Q11582,litres,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Aviation spirit litres,2.33048,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
122,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Volume,litre,https://www.wikidata.org/wiki/Q11582,litres,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Aviation spirit litres,0.02576,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
123,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Volume,litre,https://www.wikidata.org/wiki/Q11582,litres,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Aviation spirit litres,2.28297,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
124,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Volume,litre,https://www.wikidata.org/wiki/Q11582,litres,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Aviation spirit litres,0.02175,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
125,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Tonnes,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Aviation spirit tonnes,3192.76,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
126,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Tonnes,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Aviation spirit tonnes,35.29,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
127,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Tonnes,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Aviation spirit tonnes,3127.67,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
128,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Tonnes,tonne,https://www.wikidata.org/wiki/Q191118,tonnes,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Aviation spirit tonnes,29.8,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
129,Scope1,Fuels,Liquid fuels,Aviation turbine fuel,,Liquid_fuels_Aviation_turbine_fuel,Energy - Gross CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Gross CV),kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Aviation turbine fuel kWh (Gross CV),0.24782,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
130,Scope1,Fuels,Liquid fuels,Aviation turbine fuel,,Liquid_fuels_Aviation_turbine_fuel,Energy - Gross CV,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh (Gross CV),kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Aviation turbine fuel kWh (Gross CV),0.00015,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
