id,Scope,Level 1,Level 2,Level 3,Level 4,emission_source,Column Text,UOM simple,uom_wd,UOM,GHG,GHG_wd,emission_target,emission_target_wd,emission_target_formula,Lookup,GHG Conversion Factor 2019,valid_from,valid_to,region,region_wd
4200,Scope3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Managed_cars_(by_market_segment)_MPV,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,MPV miles Managed cars (by market segment),0.10225,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4201,Scope3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Managed_cars_(by_market_segment)_MPV,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,MPV miles Managed cars (by market segment),0.00055,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4202,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,,Managed_cars_(by_size)_Small_car,Diesel,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Small car km Managed cars (by size),0.14208,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4203,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Diesel,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,Small car km Managed cars (by size),0,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4204,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Diesel,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,Small car km Managed cars (by size),0.14024,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4205,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Diesel,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,Small car km Managed cars (by size),0.00184,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4206,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Diesel,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Small car miles Managed cars (by size),0.22868,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4207,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Diesel,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,Small car miles Managed cars (by size),0.00001,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4208,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Diesel,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,Small car miles Managed cars (by size),0.2257,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4209,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Diesel,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,Small car miles Managed cars (by size),0.00297,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4210,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Petrol,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Small car km Managed cars (by size),0.15371,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4211,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Petrol,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,Small car km Managed cars (by size),0.00032,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4212,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Petrol,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,Small car km Managed cars (by size),0.15301,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4213,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Petrol,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,Small car km Managed cars (by size),0.00038,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4214,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Petrol,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Small car miles Managed cars (by size),0.24736,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4215,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Petrol,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,Small car miles Managed cars (by size),0.00051,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4216,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Petrol,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,Small car miles Managed cars (by size),0.24624,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4217,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Petrol,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,Small car miles Managed cars (by size),0.00061,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4218,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Hybrid,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Small car km Managed cars (by size),0.1052,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4219,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Hybrid,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,Small car km Managed cars (by size),0.00021,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4220,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Hybrid,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,Small car km Managed cars (by size),0.10409,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4221,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Hybrid,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,Small car km Managed cars (by size),0.0009,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4222,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Hybrid,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Small car miles Managed cars (by size),0.1693,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4223,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Hybrid,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,Small car miles Managed cars (by size),0.00033,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4224,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Hybrid,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,Small car miles Managed cars (by size),0.16752,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4225,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Hybrid,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,Small car miles Managed cars (by size),0.00145,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4226,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Unknown,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Small car km Managed cars (by size),0.14958,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4227,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Unknown,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,Small car km Managed cars (by size),0.00021,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4228,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Unknown,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,Small car km Managed cars (by size),0.14847,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4229,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Unknown,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,Small car km Managed cars (by size),0.0009,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4230,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Unknown,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Small car miles Managed cars (by size),0.24072,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4231,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Unknown,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,Small car miles Managed cars (by size),0.00033,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4232,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Unknown,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,Small car miles Managed cars (by size),0.23894,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4233,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Unknown,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,Small car miles Managed cars (by size),0.00145,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4234,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Small car km Managed cars (by size),0.07347,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4235,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,Small car km Managed cars (by size),0.0002,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4236,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,Small car km Managed cars (by size),0.07295,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4237,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,Small car km Managed cars (by size),0.00032,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4238,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Small car miles Managed cars (by size),0.11823,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4239,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,Small car miles Managed cars (by size),0.00032,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4240,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,Small car miles Managed cars (by size),0.1174,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4241,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,Small car miles Managed cars (by size),0.00051,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4242,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Small car km Managed cars (by size),0.04956,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4243,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,Small car km Managed cars (by size),0.00013,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4244,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,Small car km Managed cars (by size),0.04916,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4245,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,Small car km Managed cars (by size),0.00027,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4246,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Small car miles Managed cars (by size),0.07975,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4247,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,Small car miles Managed cars (by size),0.0002,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4248,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,Small car miles Managed cars (by size),0.07912,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4249,Scope3,Managed assets- vehicles,Managed cars (by size),Small car,0,Managed_cars_(by_size)_Small_car(0),Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,Small car miles Managed cars (by size),0.00043,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4250,Scope3,Managed assets- vehicles,Managed cars (by size),Medium car,0,Managed_cars_(by_size)_Medium_car(0),Diesel,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Medium car km Managed cars (by size),0.17061,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4251,Scope3,Managed assets- vehicles,Managed cars (by size),Medium car,0,Managed_cars_(by_size)_Medium_car(0),Diesel,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,Medium car km Managed cars (by size),0,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4252,Scope3,Managed assets- vehicles,Managed cars (by size),Medium car,0,Managed_cars_(by_size)_Medium_car(0),Diesel,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,Medium car km Managed cars (by size),0.16877,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4253,Scope3,Managed assets- vehicles,Managed cars (by size),Medium car,0,Managed_cars_(by_size)_Medium_car(0),Diesel,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,Medium car km Managed cars (by size),0.00184,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4254,Scope3,Managed assets- vehicles,Managed cars (by size),Medium car,0,Managed_cars_(by_size)_Medium_car(0),Diesel,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Medium car miles Managed cars (by size),0.27459,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4255,Scope3,Managed assets- vehicles,Managed cars (by size),Medium car,,Managed_cars_(by_size)_Medium_car,Diesel,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,Medium car miles Managed cars (by size),0.00001,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4256,Scope3,Managed assets- vehicles,Managed cars (by size),Medium car,,Managed_cars_(by_size)_Medium_car,Diesel,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,Medium car miles Managed cars (by size),0.27161,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4257,Scope3,Managed assets- vehicles,Managed cars (by size),Medium car,,Managed_cars_(by_size)_Medium_car,Diesel,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,Medium car miles Managed cars (by size),0.00297,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4258,Scope3,Managed assets- vehicles,Managed cars (by size),Medium car,,Managed_cars_(by_size)_Medium_car,Petrol,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Medium car km Managed cars (by size),0.19228,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4259,Scope3,Managed assets- vehicles,Managed cars (by size),Medium car,,Managed_cars_(by_size)_Medium_car,Petrol,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,Medium car km Managed cars (by size),0.00032,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4260,Scope3,Managed assets- vehicles,Managed cars (by size),Medium car,,Managed_cars_(by_size)_Medium_car,Petrol,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,Medium car km Managed cars (by size),0.19158,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4261,Scope3,Managed assets- vehicles,Managed cars (by size),Medium car,,Managed_cars_(by_size)_Medium_car,Petrol,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,Medium car km Managed cars (by size),0.00038,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4262,Scope3,Managed assets- vehicles,Managed cars (by size),Medium car,,Managed_cars_(by_size)_Medium_car,Petrol,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Medium car miles Managed cars (by size),0.30945,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4263,Scope3,Managed assets- vehicles,Managed cars (by size),Medium car,,Managed_cars_(by_size)_Medium_car,Petrol,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,Medium car miles Managed cars (by size),0.00051,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
4264,Scope3,Managed assets- vehicles,Managed cars (by size),Medium car,,Managed_cars_(by_size)_Medium_car,Petrol,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,Medium car miles Managed cars (by size),0.30833,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
